@relation lucene-2.2

@attribute System {lucene}
@attribute Version numeric
@attribute Class {org.apache.lucene.search.FuzzyQuery,org.apache.lucene.index.MultiLevelSkipListReader,org.apache.lucene.store.RAMDirectory,org.apache.lucene.search.spans.SpanQuery,org.apache.lucene.index.TermPositions,org.apache.lucene.search.function.DocValues,org.apache.lucene.analysis.standard.CharStream,org.apache.lucene.analysis.standard.FastCharStream,org.apache.lucene.search.FieldCacheImpl,org.apache.lucene.document.LoadFirstFieldSelector,org.apache.lucene.index.SegmentInfo,org.apache.lucene.store.BufferedIndexInput,org.apache.lucene.index.TermInfosWriter,org.apache.lucene.index.DefaultSkipListReader,org.apache.lucene.search.MultiSearcher,org.apache.lucene.search.Searchable,org.apache.lucene.search.MultiPhraseQuery,org.apache.lucene.store.IndexOutput,org.apache.lucene.analysis.WordlistLoader,org.apache.lucene.search.spans.TermSpans,org.apache.lucene.analysis.LowerCaseFilter,org.apache.lucene.index.MultiReader,org.apache.lucene.search.spans.SpanScorer,org.apache.lucene.search.spans.SpanNearQuery,org.apache.lucene.document.Document,org.apache.lucene.queryParser.CharStream,org.apache.lucene.search.PhrasePositions,org.apache.lucene.search.SloppyPhraseScorer,org.apache.lucene.index.FieldInfos,org.apache.lucene.document.FieldSelector,org.apache.lucene.index.CompoundFileWriter,org.apache.lucene.search.PrefixFilter,org.apache.lucene.index.TermVectorsWriter,org.apache.lucene.search.function.FieldScoreQuery,org.apache.lucene.index.FieldsReader,org.apache.lucene.util.PriorityQueue,org.apache.lucene.search.Query,org.apache.lucene.index.MultipleTermPositions,org.apache.lucene.index.MultiTermEnum,org.apache.lucene.queryParser.QueryParser,org.apache.lucene.analysis.SimpleAnalyzer,org.apache.lucene.search.FieldDocSortedHitQueue,org.apache.lucene.search.function.FieldCacheSource,org.apache.lucene.search.BooleanQuery,org.apache.lucene.index.TermInfo,org.apache.lucene.index.Term,org.apache.lucene.search.PrefixGenerator,org.apache.lucene.search.TermQuery,org.apache.lucene.analysis.CharTokenizer,org.apache.lucene.index.CorruptIndexException,org.apache.lucene.queryParser.MultiFieldQueryParser,org.apache.lucene.index.SegmentMergeQueue,org.apache.lucene.store.Directory,org.apache.lucene.analysis.PorterStemmer,org.apache.lucene.search.Searcher,org.apache.lucene.search.payloads.BoostingTermQuery,org.apache.lucene.analysis.Analyzer,org.apache.lucene.store.SimpleFSLockFactory,org.apache.lucene.search.DisjunctionSumScorer,org.apache.lucene.index.TermBuffer,org.apache.lucene.store.BufferedIndexOutput,org.apache.lucene.index.TermVectorOffsetInfo,org.apache.lucene.search.function.IntFieldSource,org.apache.lucene.index.MultiLevelSkipListWriter,org.apache.lucene.index.IndexDeletionPolicy,org.apache.lucene.analysis.LetterTokenizer,org.apache.lucene.search.MatchAllDocsQuery,org.apache.lucene.search.BooleanClause,org.apache.lucene.index.IndexCommitPoint,org.apache.lucene.util.ToStringUtils,org.apache.lucene.search.WildcardQuery,org.apache.lucene.index.SegmentTermVector,org.apache.lucene.search.function.ValueSource,org.apache.lucene.document.DateField,org.apache.lucene.search.FieldDoc,org.apache.lucene.queryParser.TokenMgrError,org.apache.lucene.index.SegmentMerger,org.apache.lucene.index.MultiTermDocs,org.apache.lucene.document.FieldSelectorResult,org.apache.lucene.search.SortComparatorSource,org.apache.lucene.search.ReqOptSumScorer,org.apache.lucene.search.DisjunctionMaxScorer,org.apache.lucene.document.NumberTools,org.apache.lucene.search.SimilarityDelegator,org.apache.lucene.store.SingleInstanceLockFactory,org.apache.lucene.search.SortField,org.apache.lucene.search.Similarity,org.apache.lucene.search.FuzzyTermEnum,org.apache.lucene.store.Lock,org.apache.lucene.search.spans.SpanFirstQuery,org.apache.lucene.search.TopDocs,org.apache.lucene.search.TopFieldDocCollector,org.apache.lucene.analysis.Tokenizer,org.apache.lucene.LucenePackage,org.apache.lucene.search.ComplexExplanation,org.apache.lucene.search.Hit,org.apache.lucene.util.Parameter,org.apache.lucene.search.spans.NearSpansUnordered,org.apache.lucene.document.Fieldable,org.apache.lucene.search.Hits,org.apache.lucene.queryParser.Token,org.apache.lucene.search.spans.SpanTermQuery,org.apache.lucene.util.StringHelper,org.apache.lucene.store.RAMInputStream,org.apache.lucene.search.CachingWrapperFilter,org.apache.lucene.index.TermPositionVector,org.apache.lucene.store.RAMFile,org.apache.lucene.store.NoLock,org.apache.lucene.analysis.StopFilter,org.apache.lucene.util.ScorerDocQueue,org.apache.lucene.search.DefaultSimilarity,org.apache.lucene.search.ConstantScoreRangeQuery,org.apache.lucene.analysis.TokenFilter,org.apache.lucene.search.PhraseQueue,org.apache.lucene.index.KeepOnlyLastCommitDeletionPolicy,org.apache.lucene.analysis.standard.StandardAnalyzer,org.apache.lucene.store.RAMOutputStream,org.apache.lucene.store.AlreadyClosedException,org.apache.lucene.search.spans.Spans,org.apache.lucene.index.SegmentMergeInfo,org.apache.lucene.index.SegmentTermDocs,org.apache.lucene.index.CompoundFileReader,org.apache.lucene.search.PhraseQuery,org.apache.lucene.analysis.WhitespaceAnalyzer,org.apache.lucene.search.QueryTermVector,org.apache.lucene.analysis.standard.TokenMgrError,org.apache.lucene.index.FieldsWriter,org.apache.lucene.index.SegmentTermPositions,org.apache.lucene.store.IndexInput,org.apache.lucene.analysis.TokenStream,org.apache.lucene.search.ExactPhraseScorer,org.apache.lucene.search.RangeFilter,org.apache.lucene.search.IdGenerator,org.apache.lucene.search.function.ReverseOrdFieldSource,org.apache.lucene.search.ReqExclScorer,org.apache.lucene.analysis.PorterStemFilter,org.apache.lucene.index.IndexModifier,org.apache.lucene.store.SimpleFSLock,org.apache.lucene.index.SegmentTermEnum,org.apache.lucene.analysis.standard.ParseException,org.apache.lucene.index.SegmentTermPositionVector,org.apache.lucene.search.function.CustomScoreQuery,org.apache.lucene.search.HitQueue,org.apache.lucene.store.LockFactory,org.apache.lucene.search.NonMatchingScorer,org.apache.lucene.index.StaleReaderException,org.apache.lucene.search.TopFieldDocs,org.apache.lucene.search.spans.SpanWeight,org.apache.lucene.index.DefaultSkipListWriter,org.apache.lucene.analysis.standard.StandardTokenizerConstants,org.apache.lucene.queryParser.QueryParserTokenManager,org.apache.lucene.search.SortComparator,org.apache.lucene.search.function.ValueSourceQuery,org.apache.lucene.index.TermEnum,org.apache.lucene.search.MultiSearcherThread,org.apache.lucene.index.ParallelReader,org.apache.lucene.search.TermScorer,org.apache.lucene.search.function.ShortFieldSource,org.apache.lucene.search.FilteredQuery,org.apache.lucene.search.function.FloatFieldSource,org.apache.lucene.search.FilterManager,org.apache.lucene.search.FilteredTermEnum,org.apache.lucene.index.TermDocs,org.apache.lucene.index.SegmentReader,org.apache.lucene.search.FieldSortedHitQueue,org.apache.lucene.analysis.PerFieldAnalyzerWrapper,org.apache.lucene.search.HitCollector,org.apache.lucene.analysis.WhitespaceTokenizer,org.apache.lucene.search.spans.SpanNotQuery,org.apache.lucene.analysis.standard.StandardFilter,org.apache.lucene.search.ConstantScoreQuery,org.apache.lucene.search.RemoteSearchable,org.apache.lucene.index.FilterIndexReader,org.apache.lucene.document.DateTools,org.apache.lucene.search.ScoreDocComparator,org.apache.lucene.index.Payload,org.apache.lucene.search.Filter,org.apache.lucene.search.FieldCache,org.apache.lucene.util.SmallFloat,org.apache.lucene.store.NativeFSLock,org.apache.lucene.index.IndexFileDeleter,org.apache.lucene.analysis.KeywordTokenizer,org.apache.lucene.queryParser.QueryParserConstants,org.apache.lucene.index.TermFreqVector,org.apache.lucene.index.IndexFileNames,org.apache.lucene.index.SegmentInfos,org.apache.lucene.document.Field,org.apache.lucene.search.TopDocCollector,org.apache.lucene.analysis.KeywordAnalyzer,org.apache.lucene.store.FSDirectory,org.apache.lucene.analysis.CachingTokenFilter,org.apache.lucene.search.spans.SpanOrQuery,org.apache.lucene.store.SingleInstanceLock,org.apache.lucene.store.NoLockFactory,org.apache.lucene.search.ScoreDoc,org.apache.lucene.search.spans.NearSpansOrdered,org.apache.lucene.analysis.LengthFilter,org.apache.lucene.search.IndexSearcher,org.apache.lucene.queryParser.ParseException,org.apache.lucene.search.Weight,org.apache.lucene.search.Scorer,org.apache.lucene.index.IndexReader,org.apache.lucene.search.QueryWrapperFilter,org.apache.lucene.analysis.StopAnalyzer,org.apache.lucene.index.TermVectorsReader,org.apache.lucene.analysis.standard.StandardTokenizerTokenManager,org.apache.lucene.store.NativeFSLockFactory,org.apache.lucene.analysis.ISOLatin1AccentFilter,org.apache.lucene.analysis.standard.Token,org.apache.lucene.search.RemoteCachingWrapperFilter,org.apache.lucene.search.RangeQuery,org.apache.lucene.search.PrefixQuery,org.apache.lucene.analysis.standard.StandardTokenizer,org.apache.lucene.search.function.ByteFieldSource,org.apache.lucene.search.function.OrdFieldSource,org.apache.lucene.document.MapFieldSelector,org.apache.lucene.index.IndexFileNameFilter,org.apache.lucene.analysis.LowerCaseTokenizer,org.apache.lucene.util.BitVector,org.apache.lucene.document.AbstractField,org.apache.lucene.search.DisjunctionMaxQuery,org.apache.lucene.index.DocumentWriter,org.apache.lucene.util.Constants,org.apache.lucene.search.MultiTermQuery,org.apache.lucene.search.BooleanScorer,org.apache.lucene.search.QueryFilter,org.apache.lucene.search.ParallelMultiSearcher,org.apache.lucene.search.ConjunctionScorer,org.apache.lucene.analysis.Token,org.apache.lucene.index.MultiTermPositions,org.apache.lucene.queryParser.FastCharStream,org.apache.lucene.search.WildcardTermEnum,org.apache.lucene.store.LockObtainFailedException,org.apache.lucene.search.Sort,org.apache.lucene.index.Posting,org.apache.lucene.index.IndexWriter,org.apache.lucene.index.TermInfosReader,org.apache.lucene.search.RemoteSearchable_Stub,org.apache.lucene.search.PhraseScorer,org.apache.lucene.store.MMapDirectory,org.apache.lucene.search.HitDoc,org.apache.lucene.document.SetBasedFieldSelector,org.apache.lucene.search.Explanation,org.apache.lucene.index.FieldReaderException,org.apache.lucene.index.FieldInfo,org.apache.lucene.search.HitIterator,org.apache.lucene.search.BooleanScorer2}
@attribute Type {C,I}
@attribute Getters numeric
@attribute Setters numeric
@attribute NoM numeric
@attribute InDegrees numeric
@attribute OutDegrees numeric
@attribute ClusteringCoefficient numeric
@attribute LOC numeric
@attribute Bugs numeric

@data
lucene,2.2,org.apache.lucene.store.RAMFile,C,3,2,8,3,5,0.666667,101,2
lucene,2.2,org.apache.lucene.store.NoLock,C,0,0,5,1,2,0,10,0
lucene,2.2,org.apache.lucene.analysis.StopFilter,C,0,0,7,2,7,0.2,97,4
lucene,2.2,org.apache.lucene.util.ScorerDocQueue,C,0,0,16,2,4,0.666667,341,0
lucene,2.2,org.apache.lucene.search.DefaultSimilarity,C,0,0,7,3,2,0,47,0
lucene,2.2,org.apache.lucene.search.ConstantScoreRangeQuery,C,3,0,10,1,7,0.333333,298,1
lucene,2.2,org.apache.lucene.analysis.TokenFilter,C,0,0,2,7,2,0.25,10,2
lucene,2.2,org.apache.lucene.search.PhraseQueue,C,0,0,2,3,2,0.5,49,0
lucene,2.2,org.apache.lucene.index.KeepOnlyLastCommitDeletionPolicy,C,0,0,3,2,4,0.166667,25,1
lucene,2.2,org.apache.lucene.analysis.standard.StandardAnalyzer,C,0,0,7,0,8,0.142857,58,6
lucene,2.2,org.apache.lucene.store.RAMOutputStream,C,1,0,13,2,7,0.333333,272,4
lucene,2.2,org.apache.lucene.store.AlreadyClosedException,C,0,0,1,4,1,0.333333,4,0
lucene,2.2,org.apache.lucene.search.spans.Spans,I,0,0,0,11,2,0.090909,0,0
lucene,2.2,org.apache.lucene.index.SegmentMergeInfo,C,2,0,5,3,5,0.466667,97,0
lucene,2.2,org.apache.lucene.index.SegmentTermDocs,C,0,0,12,2,14,0.25641,350,0
lucene,2.2,org.apache.lucene.index.CompoundFileReader,C,2,0,16,5,11,0.380952,252,2
lucene,2.2,org.apache.lucene.search.PhraseQuery,C,3,1,12,3,13,0.428571,275,1
lucene,2.2,org.apache.lucene.analysis.WhitespaceAnalyzer,C,0,0,2,0,2,0,8,0
lucene,2.2,org.apache.lucene.search.QueryTermVector,C,3,0,10,0,16,0,268,1
lucene,2.2,org.apache.lucene.analysis.standard.TokenMgrError,C,1,0,6,1,4,0,173,0
lucene,2.2,org.apache.lucene.index.FieldsWriter,C,0,0,4,2,15,0.527778,225,7
lucene,2.2,org.apache.lucene.index.SegmentTermPositions,C,1,0,15,1,7,0.5,265,1
lucene,2.2,org.apache.lucene.store.IndexInput,C,0,0,9,27,5,0.131054,240,1
lucene,2.2,org.apache.lucene.analysis.TokenStream,C,0,0,3,14,2,0.087912,5,4
lucene,2.2,org.apache.lucene.search.ExactPhraseScorer,C,0,0,2,2,4,0.3,62,0
lucene,2.2,org.apache.lucene.search.RangeFilter,C,0,0,7,1,10,0.133333,361,3
lucene,2.2,org.apache.lucene.search.IdGenerator,I,0,0,0,1,2,0,0,0
lucene,2.2,org.apache.lucene.search.function.ReverseOrdFieldSource,C,0,0,6,1,11,0.166667,79,2
lucene,2.2,org.apache.lucene.search.ReqExclScorer,C,0,0,7,1,3,0.333333,169,0
lucene,2.2,org.apache.lucene.analysis.PorterStemFilter,C,0,0,2,0,5,0.166667,32,1
lucene,2.2,org.apache.lucene.index.IndexModifier,C,5,5,26,0,10,0.533333,669,5
lucene,2.2,org.apache.lucene.store.SimpleFSLock,C,0,0,5,1,4,0,76,0
lucene,2.2,org.apache.lucene.index.SegmentTermEnum,C,0,0,13,2,10,0.333333,339,3
lucene,2.2,org.apache.lucene.analysis.standard.ParseException,C,1,0,5,1,6,1,370,0
lucene,2.2,org.apache.lucene.index.SegmentTermPositionVector,C,0,0,4,1,3,0.333333,58,0
lucene,2.2,org.apache.lucene.search.function.CustomScoreQuery,C,0,1,14,3,12,0.380952,234,1
lucene,2.2,org.apache.lucene.search.HitQueue,C,0,0,2,3,2,0.5,37,0
lucene,2.2,org.apache.lucene.store.LockFactory,C,1,1,3,6,2,0.266667,13,1
lucene,2.2,org.apache.lucene.search.NonMatchingScorer,C,0,0,6,1,4,0.333333,25,0
lucene,2.2,org.apache.lucene.index.StaleReaderException,C,0,0,1,2,1,1,4,0
lucene,2.2,org.apache.lucene.search.TopFieldDocs,C,0,0,1,6,1,0.333333,9,1
lucene,2.2,org.apache.lucene.search.spans.SpanWeight,C,2,0,7,2,17,0.236364,343,0
lucene,2.2,org.apache.lucene.index.DefaultSkipListWriter,C,0,0,4,1,4,0.666667,161,0
lucene,2.2,org.apache.lucene.analysis.standard.StandardTokenizerConstants,I,0,0,1,3,2,0.333333,68,0
lucene,2.2,org.apache.lucene.queryParser.QueryParserTokenManager,C,1,1,36,1,9,0.3,3005,4
lucene,2.2,org.apache.lucene.search.SortComparator,C,0,0,2,1,6,0,18,0
lucene,2.2,org.apache.lucene.search.function.ValueSourceQuery,C,0,0,7,6,10,0.222222,66,1
lucene,2.2,org.apache.lucene.index.TermEnum,C,0,0,2,21,3,0.077922,15,0
lucene,2.2,org.apache.lucene.search.MultiSearcherThread,C,2,0,6,1,8,0.333333,157,0
lucene,2.2,org.apache.lucene.index.ParallelReader,C,0,0,26,3,27,0.151515,521,5
lucene,2.2,org.apache.lucene.search.TermScorer,C,0,0,9,1,9,0.214286,389,0
lucene,2.2,org.apache.lucene.search.function.ShortFieldSource,C,0,0,6,2,11,0.133333,102,1
lucene,2.2,org.apache.lucene.search.FilteredQuery,C,2,0,9,2,7,0.166667,132,2
lucene,2.2,org.apache.lucene.search.function.FloatFieldSource,C,0,0,6,2,11,0.133333,102,2
lucene,2.2,org.apache.lucene.search.FilterManager,C,0,2,5,4,8,0.333333,100,1
lucene,2.2,org.apache.lucene.search.FilteredTermEnum,C,0,1,6,4,2,0.2,92,0
lucene,2.2,org.apache.lucene.index.TermDocs,I,0,0,0,17,2,0.095588,0,0
lucene,2.2,org.apache.lucene.index.SegmentReader,C,2,1,43,6,37,0.251082,1173,11
lucene,2.2,org.apache.lucene.search.FieldSortedHitQueue,C,2,0,14,2,23,0.183333,343,5
lucene,2.2,org.apache.lucene.analysis.PerFieldAnalyzerWrapper,C,0,0,5,0,4,0,66,0
lucene,2.2,org.apache.lucene.search.HitCollector,C,0,0,1,11,1,0.127273,3,0
lucene,2.2,org.apache.lucene.analysis.WhitespaceTokenizer,C,0,0,2,1,2,0,11,0
lucene,2.2,org.apache.lucene.search.spans.SpanNotQuery,C,4,0,11,1,9,0.333333,197,0
lucene,2.2,org.apache.lucene.analysis.standard.StandardFilter,C,0,0,3,1,7,0.1,93,1
lucene,2.2,org.apache.lucene.search.ConstantScoreQuery,C,1,0,8,3,7,0.333333,84,1
lucene,2.2,org.apache.lucene.search.RemoteSearchable,C,0,0,13,0,11,0.666667,106,0
lucene,2.2,org.apache.lucene.index.FilterIndexReader,C,1,0,24,3,7,0.2,146,2
lucene,2.2,org.apache.lucene.document.DateTools,C,0,0,8,2,10,1,551,1
lucene,2.2,org.apache.lucene.search.ScoreDocComparator,I,0,0,1,8,3,0.142857,9,1
lucene,2.2,org.apache.lucene.index.Payload,C,0,0,7,2,5,1,93,2
lucene,2.2,org.apache.lucene.search.Filter,C,0,0,1,9,3,0.055556,3,1
lucene,2.2,org.apache.lucene.search.FieldCache,I,0,0,1,26,8,0.12,5,1
lucene,2.2,org.apache.lucene.util.SmallFloat,C,0,0,7,1,2,0,148,1
lucene,2.2,org.apache.lucene.store.NativeFSLock,C,0,0,7,1,11,1,472,0
lucene,2.2,org.apache.lucene.index.IndexFileDeleter,C,0,1,14,5,22,0.290909,784,11
lucene,2.2,org.apache.lucene.analysis.KeywordTokenizer,C,0,0,3,1,6,0,57,3
lucene,2.2,org.apache.lucene.queryParser.QueryParserConstants,I,0,0,1,2,2,1,136,2
lucene,2.2,org.apache.lucene.index.TermFreqVector,I,0,0,0,5,1,0.1,0,0
lucene,2.2,org.apache.lucene.index.IndexFileNames,C,0,0,3,5,4,0.2,190,3
lucene,2.2,org.apache.lucene.index.SegmentInfos,C,4,0,26,10,18,0.325,464,8
lucene,2.2,org.apache.lucene.document.Field,C,0,0,11,7,13,0.472222,381,2
lucene,2.2,org.apache.lucene.search.TopDocCollector,C,1,0,5,2,5,0.238095,101,2
lucene,2.2,org.apache.lucene.analysis.KeywordAnalyzer,C,0,0,2,0,2,0,8,1
lucene,2.2,org.apache.lucene.store.FSDirectory,C,2,0,27,9,30,0.12381,973,11
lucene,2.2,org.apache.lucene.analysis.CachingTokenFilter,C,0,0,4,0,6,0.333333,51,2
lucene,2.2,org.apache.lucene.search.spans.SpanOrQuery,C,3,0,10,3,14,0.4,270,0
lucene,2.2,org.apache.lucene.store.SingleInstanceLock,C,0,0,5,1,4,0,75,0
lucene,2.2,org.apache.lucene.store.NoLockFactory,C,0,0,5,1,2,0.333333,17,0
lucene,2.2,org.apache.lucene.search.ScoreDoc,C,0,0,1,16,2,0.108333,9,0
lucene,2.2,org.apache.lucene.search.spans.NearSpansOrdered,C,0,0,14,2,13,0.2,623,0
lucene,2.2,org.apache.lucene.analysis.LengthFilter,C,0,0,2,0,5,0.333333,37,1
lucene,2.2,org.apache.lucene.search.IndexSearcher,C,1,0,15,2,13,0.128205,147,2
lucene,2.2,org.apache.lucene.queryParser.ParseException,C,1,0,5,2,6,0.666667,377,3
lucene,2.2,org.apache.lucene.search.Weight,I,0,0,0,20,3,0.057895,0,0
lucene,2.2,org.apache.lucene.search.Scorer,C,1,0,4,28,3,0.046798,37,1
lucene,2.2,org.apache.lucene.index.IndexReader,C,1,0,41,46,33,0.047619,737,11
lucene,2.2,org.apache.lucene.search.QueryWrapperFilter,C,0,0,5,1,8,0.2,56,1
lucene,2.2,org.apache.lucene.analysis.StopAnalyzer,C,0,0,7,1,6,0.3,180,0
lucene,2.2,org.apache.lucene.index.TermVectorsReader,C,0,0,10,1,15,0.321429,642,11
lucene,2.2,org.apache.lucene.analysis.standard.StandardTokenizerTokenManager,C,1,1,22,1,9,0.2,3728,0
lucene,2.2,org.apache.lucene.store.NativeFSLockFactory,C,0,1,7,1,8,0.333333,178,2
lucene,2.2,org.apache.lucene.analysis.ISOLatin1AccentFilter,C,0,0,3,0,6,0.333333,167,3
lucene,2.2,org.apache.lucene.analysis.standard.Token,C,0,0,3,3,1,0.666667,12,0
lucene,2.2,org.apache.lucene.search.RemoteCachingWrapperFilter,C,0,0,2,0,3,0,15,2
lucene,2.2,org.apache.lucene.search.RangeQuery,C,3,0,9,1,14,0.377778,328,2
lucene,2.2,org.apache.lucene.search.PrefixQuery,C,1,0,6,1,13,0.377778,140,0
lucene,2.2,org.apache.lucene.analysis.standard.StandardTokenizer,C,1,0,15,1,10,0.107143,499,6
lucene,2.2,org.apache.lucene.search.function.ByteFieldSource,C,0,0,6,2,11,0.133333,102,1
lucene,2.2,org.apache.lucene.search.function.OrdFieldSource,C,0,0,6,1,11,0.166667,72,2
lucene,2.2,org.apache.lucene.document.MapFieldSelector,C,0,0,4,0,6,0,78,1
lucene,2.2,org.apache.lucene.index.IndexFileNameFilter,C,0,0,5,2,5,0,137,1
lucene,2.2,org.apache.lucene.analysis.LowerCaseTokenizer,C,0,0,2,2,2,0,7,0
lucene,2.2,org.apache.lucene.util.BitVector,C,0,1,14,2,6,0.6,1465,0
lucene,2.2,org.apache.lucene.document.AbstractField,C,2,3,18,3,10,0.428571,472,2
lucene,2.2,org.apache.lucene.search.DisjunctionMaxQuery,C,0,0,12,1,7,0.666667,296,2
lucene,2.2,org.apache.lucene.index.DocumentWriter,C,1,1,11,1,35,0.157895,1166,0
lucene,2.2,org.apache.lucene.util.Constants,C,0,0,2,0,3,0,34,0
lucene,2.2,org.apache.lucene.search.MultiTermQuery,C,1,0,6,2,12,0.422222,126,0
lucene,2.2,org.apache.lucene.search.BooleanScorer,C,0,0,12,5,12,0.285714,439,0
lucene,2.2,org.apache.lucene.search.QueryFilter,C,0,0,3,0,2,0,17,0
lucene,2.2,org.apache.lucene.search.ParallelMultiSearcher,C,0,0,6,0,13,0.361111,289,1
lucene,2.2,org.apache.lucene.search.ConjunctionScorer,C,0,0,10,2,7,0.3,323,1
lucene,2.2,org.apache.lucene.analysis.Token,C,2,3,13,13,7,0,158,8
lucene,2.2,org.apache.lucene.index.MultiTermPositions,C,1,0,6,1,4,0.666667,30,0
lucene,2.2,org.apache.lucene.queryParser.FastCharStream,C,6,0,14,1,8,0,217,0
lucene,2.2,org.apache.lucene.search.WildcardTermEnum,C,0,0,6,1,6,0.166667,233,0
lucene,2.2,org.apache.lucene.store.LockObtainFailedException,C,0,0,1,5,1,0.6,4,0
lucene,2.2,org.apache.lucene.search.Sort,C,1,0,14,1,4,0,158,2
lucene,2.2,org.apache.lucene.index.Posting,C,0,0,1,1,3,0.666667,48,3
lucene,2.2,org.apache.lucene.index.IndexWriter,C,16,10,80,5,35,0.226316,2730,47
lucene,2.2,org.apache.lucene.index.TermInfosReader,C,3,0,17,2,9,0.428571,447,4
lucene,2.2,org.apache.lucene.search.RemoteSearchable_Stub,C,0,0,13,0,24,0.095238,678,0
lucene,2.2,org.apache.lucene.search.PhraseScorer,C,0,0,12,2,8,0.214286,323,0
lucene,2.2,org.apache.lucene.store.MMapDirectory,C,0,0,2,3,7,0.166667,45,1
lucene,2.2,org.apache.lucene.search.HitDoc,C,0,0,1,1,1,0,12,0
lucene,2.2,org.apache.lucene.document.SetBasedFieldSelector,C,0,0,2,0,4,0,29,0
lucene,2.2,org.apache.lucene.search.Explanation,C,4,2,13,24,4,0.054348,181,0
lucene,2.2,org.apache.lucene.index.FieldReaderException,C,0,0,4,1,1,0,16,0
lucene,2.2,org.apache.lucene.index.FieldInfo,C,0,0,1,8,1,0.428571,27,1
lucene,2.2,org.apache.lucene.search.HitIterator,C,0,0,5,1,6,1,53,2
lucene,2.2,org.apache.lucene.search.BooleanScorer2,C,0,0,20,5,19,0.164835,479,1
